Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
136636,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],620,829,1271,730
136658,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],629,793,1271,730
136681,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],621,803,1271,730
136703,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],616,794,1271,730
136726,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],627,791,1271,730
136748,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],591,777,1271,730
136770,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],560,807,1271,730
136793,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],557,819,1271,730
136818,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],551,822,1271,730
136841,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],546,858,1271,730
136865,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],535,869,1271,730
136889,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],521,838,1271,730
136912,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],516,838,1271,730
136936,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],507,828,1271,730
136958,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],514,843,1271,730
136983,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],511,854,1271,730
137005,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],502,843,1271,730
137033,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],519,865,1271,730
137059,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],528,861,1271,730
137087,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],515,864,1271,730
137112,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],509,894,1271,730
137137,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],475,888,1271,730
137162,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],451,880,1271,730
137187,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],457,881,1271,730
137209,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],466,888,1271,730
137234,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],457,874,1271,730
137256,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],464,888,1271,730
137280,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],464,881,1271,730
137303,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],465,882,1271,730
137328,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],473,871,1271,730
137357,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],487,882,1271,730
137381,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],497,868,1271,730
137405,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],491,905,1271,730
137429,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],475,902,1271,730
137451,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],490,921,1271,730
137473,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],464,911,1271,730
137497,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],446,901,1271,730
137522,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],463,890,1271,730
137545,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],486,908,1271,730
137568,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],480,909,1271,730
137590,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],460,900,1271,730
137618,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],463,910,1271,730
137645,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],455,931,1271,730
137670,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],473,908,1271,730
137698,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],480,865,1271,730
137720,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],456,847,1271,730
137742,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],430,843,1271,730
137765,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],416,841,1271,730
137787,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],430,851,1271,730
137814,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],425,848,1271,730
137847,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],415,840,1271,730
137871,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],407,831,1271,730
137894,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],442,845,1271,730
137918,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],425,835,1271,730
137942,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],416,852,1271,730
137967,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],366,855,1271,730
137991,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],389,853,1271,730
138016,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],423,851,1271,730
138038,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],418,832,1271,730
138062,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],445,846,1271,730
138087,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],433,834,1271,730
138109,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],440,822,1271,730
138134,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],465,832,1271,730
138156,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],450,835,1271,730
138180,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],481,850,1271,730
138204,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],509,813,1271,730
138229,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],483,824,1271,730
138252,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],451,799,1271,730
138278,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],463,797,1271,730
138301,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],481,807,1271,730
138323,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],486,818,1271,730
138348,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],487,823,1271,730
138370,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],466,842,1271,730
138394,1,33,23,[np.int64(5), np.int64(1), np.int64(11), np.int64(3), np.int64(6), np.int64(9)],[[np.int64(1), np.int64(1)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(3)]],461,856,1271,730
